company,title,link,description,source
트래블월렛,사업개발 담당자 (결제·송금) - 3년 이상,https://www.wanted.co.kr/wd/273763,"• 은행, 카드사, PG사, VAN사, 외환 업무 중 1개 이상의 영역에서 1년 이상의 경험이 있으신 분
• 국내외 파트너사와의 업무 경험 및 원활한 커뮤니케이션 능력을 갖추신 분
• 데이터 분석을 통해 사업 전략을 수립하고 구체화한 경험이 있으신 분",Wanted
트래블월렛,백엔드 개발자 - 광고 플랫폼 (Senior),https://www.wanted.co.kr/wd/278424,"• Spring (Java/Kotlin) 기반 서비스 개발 및 튜닝 운영 경험
• 실시간 분산 및 비동기 처리에 대한 경험
• 빌드, 배포, 모니터링 시스템을 구축한 경험
• 동료들과 토론하고 협업하며 시너지를 낼 수 있으신 분
• 필요에 따라 다양한 프로그래밍 언어나 프레임워크를 배우는 데 거리낌이 없으신 분",Wanted
트래블월렛,사업개발 담당자 (광고) - 7년 이상,https://www.wanted.co.kr/wd/270138,"• 플랫폼사/매체사/Ad Tech 등에서 광고 상품 또는 지면 체계 기획 경험 5년 이상
• 광고 상품의 패키징, 가격정책, 딜 전략을 스스로 정의해본 경험
• 대내외 세일즈/운영 조직과 협업하며 구조를 설계하고 제도화한 경험
• 기획력과 커뮤니케이션 역량을 함께 갖춘 분
• SQL 등 데이터 분석 툴 활용 경험",Wanted
샵라이브,DevOps Engineer - 3년 이상,https://www.wanted.co.kr/wd/278729,"AWS 환경에서 3년 이상의 DevOps 실무 경험
• CI/CD 도구(GitHub Actions, Jenkins 등)에 대한 경험
• Linux 시스템에 대한 이해 및 스크립트 작성 능력 (Bash, Python 등)
• 시스템 모니터링 및 로깅 도구(Prometheus, Grafana, ELK 등)에 대한 경험
• Terraform, Ansible 등 IaC 도구에 대한 이해와 경험
• Docker 및 Kubernetes(EKS, GKE 등)에 대한 이해 및 실무 경험
• 문서화 및 커뮤니케이션 능력",Wanted
뱅크샐러드,시니어 웹 프론트엔드 엔지니어,https://www.wanted.co.kr/wd/225946,"직무 설명
• WebView를 포함한 Mobile/Desktop 환경에서 동작하는 Application을 개발합니다.
• 고객이 만족하는 서비스를 만들기 위해 기술적 역량을 발휘하여 문제를 해결합니다.
• 개발팀뿐만 아니라 여러 분야의 동료들과 밀접하게 커뮤니케이션을 하며 상황에 맞는 의사결정을 합니다.



이런 동료와 함께하고 있습니다.
• 더 나은 결과를 만들기 위해 능동적으로 문제를 찾고 지속적으로 개선해 나가는 오너십을 가지고 계신 분
• 성장은 동료들과 함께 이뤄가는 것이라는 점을 인지하는 태도를 가지고 계신 분
• 품질과 일정 사이에 최선의 판단을 하고자 노력하는 분
• 토론과 합의를 통해 더 나은 의사결정을 만들어가고자 하는 분




웹 챕터에서는 이렇게 일하고 있습니다.
• 서비스가 배포되기 전 항상 코드리뷰를 진행합니다.
• 서비스가 안전하게 동작하도록 테스트와 모니터링을 요구합니다.
• 서비스를 구성하는 공통 코드들을 함께 개발하고 유지보수 하고 있습니다.
• 챕터 위클리 미팅을 통해 문제를 공유하고 함께 해결합니다.",Wanted
마이크로바이오틱스,재무팀 팀장급,https://www.wanted.co.kr/wd/278726,"• 관련 전공(경영학, 회계학, 경제학 등) 학사 이상
• 제조업 재무/회계/자금 등 관련 경력 10년 이상",Wanted
스페이스브이,고객상담 매니저 (주말포함),https://www.wanted.co.kr/wd/277276,"• 뛰어난 의사소통 및 문제해결 능력
• 주말 및 휴일 고정 주40시간 근무 (평일 휴가 대체)
• 구글 문서 활용 능력 중 이상",Wanted
에이아이트릭스(AITRICS),Business Strategy Manager (사업전략 담당자),https://www.wanted.co.kr/wd/276697,"• 경력 6년 이상, 사업기획/전략/컨설팅 경험 보유
• 사업 로드맵 및 수익모델 수립 경험
• 뛰어난 논리적 사고 및 자료 작성 역량 (PPT, 보고서 등)
• 다양한 이해관계자와의 커뮤니케이션 능력",Wanted
이스트소프트(ESTsoft),[ESTsoft] AI Dubbing Product Owner (5년이상),https://www.wanted.co.kr/wd/278717,"Required Qualifications
• AI 기반 언어 처리 또는 음성 기술 관련 프로덕트에서 5년 이상의 PO/PM 경험
• 한국어와 영어 모두 네이티브 또는 그에 준하는 수준의 언어 능력
• TTS(Text-to-Speech), STT(Speech-to-Text), NLP 기술에 대한 실무 경험 및 이해
• 음성 품질, 번역 정확도 평가를 위한 체계적인 접근 방법론 활용 경험
• 애자일/스크럼 방식으로 진행한 3년 이상의 PO 경험",Wanted
여기어때컴퍼니,QA Engineer,https://www.wanted.co.kr/wd/270110,"• iOS/Android 모바일 / 웹 서비스에 대한 QA 경험이 5년 이상인 분
• ISTQB F/L 이상 자격증을 보유한 분
• e-commerce 혹은 O2O 서비스 검증 경험이 있는 분",Wanted
"브레이브모바일(숨고,Soomgo)",Back-end Engineer,https://www.wanted.co.kr/wd/278723,"• Python, Java, Kotlin, NodeJS, Go, C++ 등을 활용하여 1년 이상의 백엔드 개발 경험이 있으시거나 이에 준하는 역량을 가지신 분
• Python 및 Python web framework를 활용한 백엔드 개발에 거부감이 없으신 분
• REST API 설계 및 개발 경험이 있으신 분
• RDBMS에 대한 이해가 높고 MySQL 사용 경험이 있으신 분
• 다양한 직무의 동료들과의 협업 및 커뮤니케이션에 능숙하신 분",Wanted
비비던트코리아,Prompt Engineer (ML),https://www.wanted.co.kr/wd/278721,"• 일본 애니메이션 서브컬처에 대한 관심 또는 이해
• 다양한 AI 캐릭터 채팅 서비스 사용 경험
• LangSmith, Langfuse 등 LLMOps 도구 활용 경험
• Python, JavaScript 등 프로그래밍 언어 활용 능력
• Dify, Langflow, Flowise, ComfyUI 등 워크플로우 도구 사용 경험
• Chain-of-Thought, Few-shot learning 등 프롬프트 엔지니어링 기법에 대한 이해",Wanted
와이어트,[인턴] 중화권 사업 담당자(체험형),https://www.wanted.co.kr/wd/278707,"• 원어민 수준의 중국어가 가능하신 분(간/번체자 Reading & Writing)
• SNS 관리 경험이 있으신 분(샤오홍슈, IG 등)
• 외국인 지원자의 경우 취업 가능한 비자 보유 및 잔여 비자 기간이 남아있는 분, 국내 취업에 결격 사유가 없으신 분",Wanted
플리토,글로벌 마케팅 (3년 이상),https://www.wanted.co.kr/wd/278719,"[Skillset]
• 3년 이상의 마케팅 경력을 보유하신 분
• 원어민 수준의 영어 구사 및 영작 상급 이상, 영문 롱폼 및 카피라이팅에 능숙하고 글쓰기를 즐기시는 분
• 국내·외 광고/마케팅을 위한 다양한 매체 경험을 보유하신 분
*경력기술서(포트폴리오) 제출 필수

[Mindset]
• 원 팀으로서 팀원을 상호 배려, 존중하고 함께 성장하는 즐거움을 아시는 분
• 기획, 개발, 디자인 등 타 부서와 원활한 협업 커뮤니케이션이 가능하신 분
• 빠르게 변화하는 시장에 대한 능동적인 학습과 대처, 실행력을 가지신 분",Wanted
와이어트,글로벌 B2B 담당자(대만/홍콩),https://www.wanted.co.kr/wd/278704,"• 3년 이상의 동종 업계(뷰티/소비재) B2B 영업 경력이 있으신 분
• 원어민 수준의 중국어가 가능하신 분
• 대만/홍콩 지역 수출입 규제 및 인허가 절차에 대한 이해도를 보유하신 분
• 외국인 지원자의 경우 비자(E-7 또는 동급) 보유 및 잔여 비자 기간이 남아있는 분, 국내 취업에 결격 사유가 없으신 분",Wanted
서북,[브랜딩팀] 총괄 팀장,https://www.wanted.co.kr/wd/277390,"• 10년 이상의 브랜딩 전략 수립 및 리브랜딩 관련 경험 보유자
• 브랜드 포지셔닝 및 아이덴티티 구축 프로젝트 리딩 경험 보유자
• 마케팅, 디자인, 제품 기획 등 다양한 부서와의 협업 경험 보유자
• 우수한 커뮤니케이션 및 프레젠테이션 능력 보유자
• 트렌드 분석 및 경쟁사 분석 능력 보유자",Wanted
쿠팡,[쿠팡] 쿠팡이츠 신사업(Retail) AM (5년 이상),https://www.wanted.co.kr/wd/278715,"• 5년 이상의 B2C, B2B 영업/영업관리 업무 경험을 보유한 전문가
• KPI에 기반한 성과 관리 경험을 갖춘 분
• 전략적 사고를 통해 문제를 정의하고 실행 전략을 도출할 수 있는 능력
• 사업 및 서비스 제안서 작성과 프레젠테이션 경험이 풍부한 분
• 다양한 이해 관계자와 원활하게 소통하고 협업할 수 있는 능력",Wanted
비케이씨앤씨,UI/UX 디자이너,https://www.wanted.co.kr/wd/278714,"• 3년 이상의 UI/UX 분야 실무 경험이 있으신 분
• 반응형 웹 또는 웹앱에 대한 경험과 이해가 충분하신 분
• 디자인 시스템 구축 경험과 관심이 있으신 분
• 협업을 통해 상용 서비스를 출시, 개선해 본 경험이 있으신 분
• 논리적으로 문제를 정의하고 협력적인 자세로 타인과 원활하게 커뮤니케이션&공유가 가능하신 분
• 제품에 대한 요구사항을 직관적인 UI/UX로 표현할 수 있으신 분
• 포트폴리오 제출이 가능하신 분 (지원 시 필수 첨부)",Wanted
약손명가헬스케어,화장품 브랜드 매니저 (ABM),https://www.wanted.co.kr/wd/278713,"• 관련 업계 상품기획 및 개발 경력 3년 이상 5년 이하
• 화장품 및 관련 비화장품군 제품 개발 경험
• ODM/OEM 커뮤니케이션 경험 보유
• 상품 개발 전반(기획 샘플 생산)에 대한 이해
• 원부자재 및 포장자재 관리 경험",Wanted
토리든,해외사업3팀 일본영업 담당자,https://www.wanted.co.kr/wd/278706,"■ 화장품 일본 영업 경력 2년 이상 (주임 ~ 대리)
■ 일본어 능통자
▷ 한국어 - 일본어 번역 가능자
▷ 비즈니스 커뮤니케이션 가능자",Wanted
와이어트,[인턴] 글로벌 MD(전환형),https://www.wanted.co.kr/wd/277698,"• 영어 활용 능력이 우수하신 분
• 이머커스 또는 뷰티 산업에 관심이 많으신 분
• 아마존 플랫폼에 대한 기본적인 이해 또는 관심이 많으신 분
• MS Office 및 구글 스프레드시트 활용이 가능하신 분
• 외국인 지원자의 경우 비자(E-7 또는 동급) 보유 및 잔여 비자 기간이 남아있는 분, 국내 취업에 결격 사유가 없으신 분",Wanted
미리디,Global BD Manager (MiriCanvas Japan),https://www.wanted.co.kr/wd/241714,"""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""
• 사업 개발, 영업, 마케팅, PO 분야에서 2년 이상의 경력을 보유한 분
• 원어민 수준에 준하는 일본어 구사 능력을 갖춘 분 (Verbal & Written) - 국적 무관
• 해외 진출 전략, 사업 개발, 시장 조사 및 고객 분석에 대한 깊은 이해를 가진 분
• 새로운 사업이나 제품을 ‘0 to 1’ 단계에서 성공적으로 창출한 경험이 있는 분
• 수치와 데이터에 기반한 합리적인 의사결정을 하실 수 있는 분
• 전략적인 사고와 실행력 모두를 갖추어 주도적으로 프로젝트를 이끌고 성과를 창출할 수 있는 분",Wanted
미리디,[외국인지원가능][인턴] MiriCanvas 글로벌 콘텐츠 마케터 (japan),https://www.wanted.co.kr/wd/241713,"| 応募資格
「こんな方なら目標達成に確信を持てそうです」

• 6ヶ月勤務可能な方
• 韓国に居住中の日本人の方
• Instagram、XなどのSNSコンテンツ企画・運営経験者
• SNSトレンド、日本でのバイラルや流行しているコンテンツへの理解が深い方
• 理解と尊重をベースにした柔軟なコミュニケーションができる方",Wanted
미리디,[신입][비즈하우스] 고객만족팀 (CX),https://www.wanted.co.kr/wd/253941,"""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""

ㆍ고객의 니즈를 정확히 파악하고 문제를 효과적으로 해결할 수 있는 능력을 갖추신 분
ㆍ고객 및 유관 부서와의 원활한 의사소통이 가능하신 분
ㆍ다양한 상황에서도 침착하고 유연하게 대처하며 긍정적인 마인드를 가지신 분
ㆍ부족한 부분을 적극적으로 배우고 성장하려는 의지를 가지신 분
ㆍ1년 계약 근무가 가능하신 분(정규직 전환 가능)",Wanted
이롬넷,경영기획 (3년 이상),https://www.wanted.co.kr/wd/278701,"∙ 경영기획 경력 3년 이상
∙ 데이터관리(Excel)와 보고서 작성(PPT)
∙ 우수한 커뮤니케이션 능력과 강한 실행력을 갖추신 분",Wanted
미리디,[비즈하우스] 상품 운영 매니저,https://www.wanted.co.kr/wd/274071,"""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""

• 커머스 AMD 또는 상품 운영 경력 0년 ~ 2년 (신입 지원 가능)
• Excel 및 데이터 분석 능력 보유
• 꼼꼼한 업무 처리 능력과 책임감
• 원활한 커뮤니케이션 및 협업 역량",Wanted
미리디,[미리캔버스] Edu 사업개발 매니저,https://www.wanted.co.kr/wd/272624,"""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""

• B2B, B2G, 교육 분야에서 사업개발 또는 세일즈 업무 경험 3년 이상 보유하신 분
• 고객의 니즈를 파악하여 주도적으로 서비스 소개서/제안서를 만들고, 설득력 있는 커뮤니케이션으로 설명할 수 있는 분
• 국내 외 에듀테크 업계 현황 및 최신 기술 동향에 대한 깊은 이해를 보유한 분
• 유관 부서 및 외부 파트너사와의 원활한 협업 및 커뮤니케이션 능력이 뛰어난 분",Wanted
라이언로켓,MLOps 엔지니어 (주니어),https://www.wanted.co.kr/wd/267224,"• AI 스타트업에서 해당 직무경험이 1-3년 이내이신 분
• Python을 활용한 자동화 툴 구현 및 개선 등의 개발 능력을 보유하신 분
• 모델 최적화에 대한 경험이 많으신 분
• 다양한 직군과의 원활한 의사소통 및 협업이 가능하신 분
• 논리적이고 분석적인 사고력을 갖추신 분",Wanted
라이언로켓,AI SaaS 테크리드 (풀스택),https://www.wanted.co.kr/wd/276053,"1. IT 스타트업 5년 이상의 프론트엔드 혹은 백엔드 개발 경험이 있으신 분
- HTML, CSS, TypeScript 등 웹 기술에 대한 전문성이 있으신 분
- 주요 프론트엔드 프레임워크 (React, Vue, Svelte, ...etc)에 대한 이해와 경험이 있으신 분
- Remix, Nextjs와 같은 서버 사이드 렌더링(SSR)에 대한 이해 및 사용 경험이 있으신 분
- 웹 표준, 반응형 디자인, 크로스 브라우저 지원 등에 대한 이해 및 경험이 있으신 분
- Python 및 Fastapi 프레임워크를 활용한 개발 경험이 있으신 분
- 코드품질 개선을 위한 구조 설계, 코드 테스트, 코드 커버리지 관리에 적극적이신 분
- 대용량 트래픽 처리를 위한 DB 설계, 운영 경험이 있으신 분
- AI 기반의 서비스 개발 경험이 있으신 분

2. IT 스타트업에서 테크 리드 경험이 있으시거나 그에 준하는 실력을 갖추신 분
- 어려운 문제를 도전적인 해결책을 활용해 풀어내는 일을 즐기시는 분
- 다양한 직군의 팀원들과 원활한 협업이 가능하신 분
- 최신 개발 프로세스에 대한 경험 (Git, CI/CD, 코드리뷰 등)이 있으신 분
- 개발 문화 형성 및 팀원의 성장에 적극적으로 기여하시고자 하는 분

3. Cursor 를 비롯한 AI 툴 사용에 능숙하신 분
- 새로운 기술에 대한 습득 및 활용에 적극적이신 분
- Cursor 등의 개발 효율을 위한 AI 기술을 적극적으로 활용 중이신 분


(기술스택)
• React, Remix, Typescript, react-query, zustand, pnpm
• Python, Fastapi, django, AWS",Wanted
